aclew_child_id,corp,group_corp,group_corpNE,language,child_sex,age_mo_round,segment,segment_dur,n_spkrs_clip.st,SpkrType,tds_min.st,ocds_min.st,cds_min.st,ads_min.st,tds_mph.st,ocds_mph.st,cds_mph.st,ads_mph.st
2535,WAR,"NA_English","NA_English",English,M,3,14,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,14,2,0,Man,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,14,2,2,Woman,0,0,0,1.571,0,0,0,47.129999999999995
2535,WAR,"NA_English","NA_English",English,M,3,15,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,15,2,0,Man,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,15,2,0,Woman,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,2,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,2,2,1,Man,0.039,0,0.039,0.079,1.17,0,1.17,2.37
2535,WAR,"NA_English","NA_English",English,M,3,2,2,1,Woman,0.257,0,0.257,0.193,7.71,0,7.71,5.79
2535,WAR,"NA_English","NA_English",English,M,3,3,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,3,2,1,Man,0,0,0,0.006,0,0,0,0.18
2535,WAR,"NA_English","NA_English",English,M,3,3,2,1,Woman,0.082,0,0.082,0.025,2.46,0,2.46,0.75
2535,WAR,"NA_English","NA_English",English,M,3,4,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,4,2,0,Man,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,4,2,0,Woman,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,5,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,5,2,0,Man,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,5,2,2,Woman,0.056,0,0.056,1.59,1.68,0,1.68,47.7
2535,WAR,"NA_English","NA_English",English,M,3,6,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,6,2,0,Man,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,6,2,2,Woman,0.035,0,0.035,1.488,1.05,0,1.05,44.64
2535,WAR,"NA_English","NA_English",English,M,3,7,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,7,2,0,Man,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,7,2,2,Woman,0,0,0,1.208,0,0,0,36.24
2535,WAR,"NA_English","NA_English",English,M,3,8,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,8,2,0,Man,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,8,2,2,Woman,0,0,0,0.999,0,0,0,29.97
2535,WAR,"NA_English","NA_English",English,M,3,9,2,0,Child,0,0,0,0,0,0,0,0
2535,WAR,"NA_English","NA_English",English,M,3,9,2,1,Man,0.107,0,0.107,0,3.21,0,3.21,0
2535,WAR,"NA_English","NA_English",English,M,3,9,2,1,Woman,0,0,0,0.67,0,0,0,20.1
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-1,5,0,Child,0,0,0,0,0,0,0,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-1,5,0,Man,0,0,0,0,0,0,0,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-1,5,1,Woman,0.071,0.012,0.083,0,0.852,0.14400000000000002,0.996,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-2,5,1,Child,1.193,0.044,1.237,0.064,14.316,0.5279999999999999,14.844,0.768
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-2,5,0,Man,0,0,0,0,0,0,0,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-2,5,1,Woman,0.043,0.137,0.18,0.062,0.516,1.644,2.1599999999999997,0.744
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-3,5,1,Child,0,0,0,0.249,0,0,0,2.988
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-3,5,0,Man,0,0,0,0,0,0,0,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-3,5,1,Woman,0.408,0.071,0.478,0,4.896,0.852,5.736,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-4,5,3,Child,0.017,0.12,0.137,0.022,0.204,1.44,1.644,0.26399999999999996
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-4,5,1,Man,0.155,0,0.155,0,1.86,0,1.86,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-4,5,3,Woman,0.339,0,0.339,0.148,4.068,0,4.068,1.7759999999999998
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-5,5,2,Child,0,0,0,0.076,0,0,0,0.912
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-5,5,1,Man,0.213,0.06,0.273,0.239,2.556,0.72,3.276,2.868
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-5,5,1,Woman,0.138,0,0.138,0.159,1.656,0,1.656,1.908
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-6,5,2,Child,0.024,0,0.024,0.158,0.28800000000000003,0,0.28800000000000003,1.896
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-6,5,0,Man,0,0,0,0,0,0,0,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-6,5,1,Woman,0.099,0.074,0.173,0,1.1880000000000002,0.8879999999999999,2.076,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-7,5,2,Child,0,0.569,0.569,0.411,0,6.827999999999999,6.827999999999999,4.9319999999999995
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-7,5,0,Man,0,0,0,0,0,0,0,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-7,5,1,Woman,0,0.482,0.482,0,0,5.784,5.784,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-8,5,2,Child,0.281,0,0.281,0.934,3.3720000000000003,0,3.3720000000000003,11.208000000000002
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-8,5,0,Man,0,0,0,0,0,0,0,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-8,5,1,Woman,0,1.4,1.4,0,0,16.799999999999997,16.799999999999997,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-9,5,2,Child,0,0.046,0.046,0.233,0,0.552,0.552,2.7960000000000003
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-9,5,0,Man,0,0,0,0,0,0,0,0
2625,CAS,Tseltal,Tseltal,Tseltal,F,32,random-9,5,1,Woman,0,0.556,0.556,0,0,6.672000000000001,6.672000000000001,0
2745,ROW,UK_English,UK_English,British English,M,18,1,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,1,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,1,2,0,Woman,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,10,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,10,2,1,Man,0.03,0,0.03,0.471,0.8999999999999999,0,0.8999999999999999,14.13
2745,ROW,UK_English,UK_English,British English,M,18,10,2,1,Woman,0,0,0,0.1,0,0,0,3
2745,ROW,UK_English,UK_English,British English,M,18,11,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,11,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,11,2,1,Woman,0.467,0,0.467,0,14.010000000000002,0,14.010000000000002,0
2745,ROW,UK_English,UK_English,British English,M,18,12,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,12,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,12,2,1,Woman,0.073,0,0.073,0,2.19,0,2.19,0
2745,ROW,UK_English,UK_English,British English,M,18,13,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,13,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,13,2,0,Woman,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,14,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,14,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,14,2,1,Woman,0.244,0,0.244,0,7.32,0,7.32,0
2745,ROW,UK_English,UK_English,British English,M,18,15,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,15,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,15,2,1,Woman,0.031,0,0.031,0,0.93,0,0.93,0
2745,ROW,UK_English,UK_English,British English,M,18,2,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,2,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,2,2,1,Woman,0.019,0,0.019,0,0.57,0,0.57,0
2745,ROW,UK_English,UK_English,British English,M,18,3,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,3,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,3,2,1,Woman,0.116,0,0.116,0,3.48,0,3.48,0
2745,ROW,UK_English,UK_English,British English,M,18,4,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,4,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,4,2,1,Woman,0.275,0,0.275,0,8.25,0,8.25,0
2745,ROW,UK_English,UK_English,British English,M,18,5,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,5,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,5,2,0,Woman,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,6,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,6,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,6,2,1,Woman,0.168,0,0.168,0,5.04,0,5.04,0
2745,ROW,UK_English,UK_English,British English,M,18,7,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,7,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,7,2,1,Woman,0.041,0,0.041,0,1.23,0,1.23,0
2745,ROW,UK_English,UK_English,British English,M,18,8,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,8,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,8,2,1,Woman,0.047,0,0.047,0,1.41,0,1.41,0
2745,ROW,UK_English,UK_English,British English,M,18,9,2,0,Child,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,9,2,0,Man,0,0,0,0,0,0,0,0
2745,ROW,UK_English,UK_English,British English,M,18,9,2,1,Woman,0.093,0,0.093,0,2.79,0,2.79,0
2927,BER,"NA_English","NA_English",English,F,13,1,2,1,Child,0.408,0,0.408,0.412,12.239999999999998,0,12.239999999999998,12.36
2927,BER,"NA_English","NA_English",English,F,13,1,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,1,2,1,Woman,0.211,0.174,0.385,0,6.33,5.22,11.55,0
2927,BER,"NA_English","NA_English",English,F,13,10,2,0,Child,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,10,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,10,2,0,Woman,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,11,2,1,Child,0,0,0,0.344,0,0,0,10.32
2927,BER,"NA_English","NA_English",English,F,13,11,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,11,2,2,Woman,0.164,0.803,0.967,0,4.92,24.09,29.01,0
2927,BER,"NA_English","NA_English",English,F,13,12,2,0,Child,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,12,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,12,2,0,Woman,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,13,2,1,Child,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,13,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,13,2,1,Woman,0.353,0.133,0.486,0,10.59,3.99,14.58,0
2927,BER,"NA_English","NA_English",English,F,13,14,2,0,Child,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,14,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,14,2,2,Woman,0,0.309,0.309,0.095,0,9.27,9.27,2.85
2927,BER,"NA_English","NA_English",English,F,13,15,2,1,Child,0,0,0,0.295,0,0,0,8.85
2927,BER,"NA_English","NA_English",English,F,13,15,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,15,2,1,Woman,0.018,0.529,0.547,0,0.5399999999999999,15.87,16.41,0
2927,BER,"NA_English","NA_English",English,F,13,2,2,1,Child,0,0,0,0.072,0,0,0,2.1599999999999997
2927,BER,"NA_English","NA_English",English,F,13,2,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,2,2,2,Woman,0.087,0.172,0.258,1.075,2.61,5.159999999999999,7.74,32.25
2927,BER,"NA_English","NA_English",English,F,13,3,2,1,Child,0,0,0,0.344,0,0,0,10.32
2927,BER,"NA_English","NA_English",English,F,13,3,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,3,2,2,Woman,0.008,0.408,0.416,0.726,0.24,12.239999999999998,12.48,21.78
2927,BER,"NA_English","NA_English",English,F,13,4,2,0,Child,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,4,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,4,2,1,Woman,0.19,0.059,0.249,0,5.7,1.77,7.47,0
2927,BER,"NA_English","NA_English",English,F,13,5,2,0,Child,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,5,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,5,2,0,Woman,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,6,2,0,Child,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,6,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,6,2,0,Woman,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,7,2,2,Child,0,0,0,0.182,0,0,0,5.46
2927,BER,"NA_English","NA_English",English,F,13,7,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,7,2,2,Woman,0,0.08,0.08,0,0,2.4,2.4,0
2927,BER,"NA_English","NA_English",English,F,13,8,2,1,Child,0,0,0,0.143,0,0,0,4.29
2927,BER,"NA_English","NA_English",English,F,13,8,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,8,2,2,Woman,0.134,0.024,0.158,1.001,4.0200000000000005,0.72,4.74,30.03
2927,BER,"NA_English","NA_English",English,F,13,9,2,1,Child,0,0,0,0.269,0,0,0,8.07
2927,BER,"NA_English","NA_English",English,F,13,9,2,0,Man,0,0,0,0,0,0,0,0
2927,BER,"NA_English","NA_English",English,F,13,9,2,2,Woman,0.435,0.401,0.836,0.052,13.05,12.03,25.08,1.5599999999999998
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-1,2.5,2,Child,0.058,0.101,0.159,0.204,1.392,2.4240000000000004,3.816,4.896
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-1,2.5,3,Man,0.045,0.123,0.167,0.255,1.0799999999999998,2.952,4.008,6.12
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-1,2.5,2,Woman,0,0,0,0.39,0,0,0,9.36
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-2,2.5,1,Child,0,0,0,0,0,0,0,0
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-2,2.5,3,Man,0.037,0,0.037,0.882,0.8879999999999999,0,0.8879999999999999,21.168
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-2,2.5,4,Woman,0.253,0,0.253,1.484,6.072,0,6.072,35.616
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-3,2.5,4,Child,0.055,0.156,0.211,0.037,1.3199999999999998,3.744,5.064,0.8879999999999999
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-3,2.5,2,Man,0.022,0.098,0.121,0.492,0.5279999999999999,2.352,2.904,11.808
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-3,2.5,3,Woman,0.041,0.111,0.152,0.712,0.984,2.664,3.648,17.088
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-4,2.5,3,Child,0,0.299,0.299,0,0,7.176,7.176,0
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-4,2.5,4,Man,0,0.032,0.032,1.503,0,0.768,0.768,36.072
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-4,2.5,5,Woman,0.023,0,0.023,1.201,0.552,0,0.552,28.824
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-5,2.5,3,Child,0,0.44,0.44,0.06,0,10.56,10.56,1.44
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-5,2.5,3,Man,0,0,0,0.341,0,0,0,8.184000000000001
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-5,2.5,6,Woman,0,0.044,0.044,1.8,0,1.0559999999999998,1.0559999999999998,43.2
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-6,2.5,0,Child,0,0,0,0,0,0,0,0
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-6,2.5,0,Man,0,0,0,0,0,0,0,0
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-6,2.5,3,Woman,0,0,0,0.066,0,0,0,1.584
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-7,2.5,1,Child,0,0.157,0.157,0,0,3.768,3.768,0
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-7,2.5,3,Man,0.303,0,0.303,0.216,7.272,0,7.272,5.184
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-7,2.5,3,Woman,0,0,0,0.296,0,0,0,7.103999999999999
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-8,2.5,1,Child,0,0.46,0.46,0.028,0,11.04,11.04,0.672
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-8,2.5,2,Man,0,0,0,0.467,0,0,0,11.208000000000002
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-8,2.5,5,Woman,0,0.035,0.035,2.295,0,0.8400000000000001,0.8400000000000001,55.08
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-9,2.5,4,Child,0.017,0.489,0.506,0.103,0.408,11.736,12.144,2.472
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-9,2.5,4,Man,0.039,0,0.039,0.489,0.936,0,0.936,11.736
2977,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,13,random-9,2.5,7,Woman,0.588,0.064,0.651,1.074,14.112,1.536,15.624,25.776000000000003
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-1,5,3,Child,0.099,0,0.099,0.112,1.1880000000000002,0,1.1880000000000002,1.344
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-1,5,0,Man,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-1,5,1,Woman,0.428,0.627,1.055,0,5.136,7.524000000000001,12.66,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-2,5,0,Child,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-2,5,0,Man,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-2,5,1,Woman,0.206,0,0.206,0,2.472,0,2.472,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-3,5,2,Child,0,0,0,0.129,0,0,0,1.548
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-3,5,0,Man,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-3,5,1,Woman,0.224,0.133,0.357,0,2.688,1.596,4.284,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-4,5,1,Child,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-4,5,0,Man,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-4,5,1,Woman,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-5,5,1,Child,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-5,5,0,Man,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-5,5,1,Woman,0.019,0,0.019,0,0.228,0,0.228,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-6,5,0,Child,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-6,5,0,Man,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-6,5,1,Woman,0.028,0,0.028,0,0.336,0,0.336,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-7,5,2,Child,0,0.043,0.043,0.609,0,0.516,0.516,7.308
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-7,5,1,Man,0.098,0,0.098,0.508,1.176,0,1.176,6.096
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-7,5,1,Woman,0.246,0.532,0.778,0.261,2.952,6.384,9.336,3.132
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-8,5,3,Child,0.208,0.146,0.354,0.601,2.496,1.7519999999999998,4.248,7.212
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-8,5,0,Man,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-8,5,1,Woman,0.249,1.098,1.347,0.029,2.988,13.176000000000002,16.163999999999998,0.34800000000000003
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-9,5,3,Child,0,0.867,0.867,0.715,0,10.404,10.404,8.58
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-9,5,0,Man,0,0,0,0,0,0,0,0
3026,CAS,Tseltal,Tseltal,Tseltal,M,36,random-9,5,1,Woman,0.084,0.984,1.068,0.008,1.0080000000000002,11.808,12.816,0.096
3090,WAR,"NA_English","NA_English",English Spanish,F,3,1,2,0,Child,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,1,2,0,Man,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,1,2,0,Woman,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,10,2,0,Child,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,10,2,0,Man,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,10,2,0,Woman,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,11,2,0,Child,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,11,2,0,Man,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,11,2,0,Woman,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,12,2,0,Child,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,12,2,0,Man,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,12,2,0,Woman,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,13,2,0,Child,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,13,2,0,Man,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,13,2,0,Woman,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,14,2,0,Child,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,14,2,1,Man,0,0,0,0.146,0,0,0,4.38
3090,WAR,"NA_English","NA_English",English Spanish,F,3,14,2,1,Woman,0,0,0,0.465,0,0,0,13.95
3090,WAR,"NA_English","NA_English",English Spanish,F,3,15,2,1,Child,0,0.019,0.019,0.692,0,0.57,0.57,20.76
3090,WAR,"NA_English","NA_English",English Spanish,F,3,15,2,0,Man,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,15,2,1,Woman,0,0.06,0.06,0,0,1.7999999999999998,1.7999999999999998,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,2,2,0,Child,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,2,2,0,Man,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,2,2,0,Woman,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,3,2,1,Child,0,0,0,0.589,0,0,0,17.669999999999998
3090,WAR,"NA_English","NA_English",English Spanish,F,3,3,2,0,Man,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,3,2,1,Woman,0,0.151,0.151,0,0,4.53,4.53,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,4,2,1,Child,0,0,0,0.719,0,0,0,21.57
3090,WAR,"NA_English","NA_English",English Spanish,F,3,4,2,0,Man,0,0,0,0,0,0,0,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,4,2,1,Woman,0,0.127,0.127,0,0,3.81,3.81,0
3090,WAR,"NA_English","NA_English",English Spanish,F,3,5,2,1,Child,0,0,0,0.073,0,0,0,2.19
3090,WAR,"NA_English","NA_English",English Spanish,F,3,5,2,0,Man,0,0,0,0,0,0,0,0
